# x_m, y_m, w_tr_right_m, w_tr_left_m
20.102875338701736, -24.209713608958392, 0.36055512754639896, 0.36055512754639896
20.203913894929098, -24.192557670657287, 0.28284271247461906, 0.28284271247461906
20.304210645090745, -24.173619330906252, 0.2692582403567252, 0.2692582403567252
20.403767110326058, -24.1529232164521, 0.25, 0.25
20.502584811774376, -24.13049395404163, 0.25, 0.25
20.600665270575064, -24.106356170421627, 0.30000000000000004, 0.30000000000000004
20.698010007867474, -24.080534492338895, 0.30000000000000004, 0.30000000000000004
20.794620544790977, -24.053053546540262, 0.35000000000000003, 0.35000000000000003
20.890498402484923, -24.023937959772493, 0.4, 0.4
20.985645102088665, -23.9932123587824, 0.4, 0.4
21.080062164741573, -23.9609013703168, 0.4609772228646444, 0.4609772228646444
21.173751111583, -23.927029621122482, 0.4609772228646444, 0.4609772228646444
21.26671346375231, -23.891621737946238, 0.4301162633521314, 0.4301162633521314
21.35895074238885, -23.854702347534886, 0.42720018726587655, 0.42720018726587655
21.450464468631996, -23.81629607663522, 0.45276925690687087, 0.45276925690687087
21.54125616362109, -23.776427551994033, 0.45, 0.45
21.631327348495496, -23.735121400358135, 0.5099019513592785, 0.5099019513592785
21.720679544394578, -23.692402248474323, 0.570087712549569, 0.570087712549569
21.809314272457687, -23.648294723089396, 0.65, 0.65
21.89723305382418, -23.60282345095016, 0.73824115301167, 0.73824115301167
21.98443740963343, -23.556013058803416, 0.8321658488546619, 0.8321658488546619
22.070928861024775, -23.50788817339596, 0.9013878188659974, 0.9013878188659974
22.156708929137594, -23.458473421474594, 1.0, 1.0
22.24177913511123, -23.407793429786125, 1.101135777277262, 1.101135777277262
22.326141000085045, -23.355872825077338, 1.2000000000000002, 1.2000000000000002
22.409796045198398, -23.30273623409505, 1.1510864433221337, 1.1510864433221337
22.492745791590657, -23.24840828358606, 1.110180165558726, 1.110180165558726
22.57499176040117, -23.192913600297157, 1.0688779163215976, 1.0688779163215976
22.656535472769306, -23.13627681097516, 1.044030650891055, 1.044030650891055
22.737378449834413, -23.07852254236686, 1.0307764064044151, 1.0307764064044151
22.817522212735852, -23.01967542121906, 0.9617692030835672, 0.9617692030835672
