# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.348409928712332, -9.996227643170402, 1.711724276862369, 1.711724276862369
-4.248911357067589, -9.979391970121252, 1.6977926846349647, 1.6977926846349647
-4.150205680397706, -9.960277820686171, 1.6977926846349647, 1.6977926846349647
-4.052269277092112, -9.938964037480876, 1.7102631376487072, 1.7102631376487072
-3.955078525540236, -9.915529463121104, 1.6977926846349647, 1.6977926846349647
-3.8586098041315084, -9.890052940222587, 1.7088007490635062, 1.7088007490635062
-3.762839491255355, -9.862613311401052, 1.7088007490635062, 1.7088007490635062
-3.667743965301207, -9.833289419272234, 1.6977926846349647, 1.6977926846349647
-3.5732996046584926, -9.802160106451858, 1.7088007490635062, 1.7088007490635062
-3.479482787716639, -9.769304215555655, 1.6918924315688633, 1.6918924315688633
-3.386269892865076, -9.734800589199358, 1.7088007490635062, 1.7088007490635062
-3.293637298493233, -9.6987280699987, 1.7219175357722563, 1.7219175357722563
-3.201561382990537, -9.661165500569401, 1.7088007490635062, 1.7088007490635062
-3.110018524746419, -9.622191723527207, 1.700735135169495, 1.700735135169495
-3.0189851021503054, -9.581885581487834, 1.7000000000000002, 1.7000000000000002
-2.928437493591626, -9.540325917067019, 1.7219175357722563, 1.7219175357722563
-2.838352077459809, -9.497591572880493, 1.7219175357722563, 1.7219175357722563
-2.748705232144285, -9.453761391543985, 1.7219175357722563, 1.7219175357722563
-2.6594733360344796, -9.408914215673224, 1.7219175357722563, 1.7219175357722563
-2.570632767519823, -9.36312888788394, 1.7219175357722563, 1.7219175357722563
-2.4821599049897443, -9.316484250791866, 1.7000000000000002, 1.7000000000000002
-2.394031126833673, -9.269059147012737, 1.7066048165876013, 1.7066048165876013
-2.3062239697686158, -9.220930144237206, 1.7204650534085255, 1.7204650534085255
-2.21874109681422, -9.17212446275491, 1.7240939649566667, 1.7240939649566667
-2.1316094832585577, -9.12262157419632, 1.7066048165876013, 1.7066048165876013
-2.044857099855078, -9.072398995123953, 1.7204650534085255, 1.7204650534085255
-1.9585119173572314, -9.021434242100321, 1.7240939649566667, 1.7240939649566667
-1.8726019065184685, -8.969704831687945, 1.7334935823359716, 1.7334935823359716
-1.787155038092239, -8.91718828044934, 1.7204650534085255, 1.7204650534085255
-1.7021992828319932, -8.86386210494702, 1.7334935823359716, 1.7334935823359716
-1.6177626114911812, -8.8097038217435, 1.7334935823359716, 1.7334935823359716
-1.5338729948232543, -8.754690947401304, 1.7334935823359716, 1.7334935823359716
-1.450558403581661, -8.698800998482941, 1.7334935823359716, 1.7334935823359716
-1.367846808519852, -8.642011491550928, 1.7204650534085255, 1.7204650534085255
-1.2857661803912779, -8.58429994316778, 1.7334935823359716, 1.7334935823359716
-1.2043444899493883, -8.525643869896015, 1.7102631376487072, 1.7102631376487072
-1.1236097079476335, -8.46602078829815, 1.7334935823359716, 1.7334935823359716
-1.0435898051394636, -8.405408214936697, 1.7334935823359716, 1.7334935823359716
-0.9643127522783296, -8.343783666374176, 1.7204650534085255, 1.7204650534085255
-0.8858065201176806, -8.281124659173102, 1.7334935823359716, 1.7334935823359716
-0.808099079410967, -8.21740870989599, 1.732772345116346, 1.732772345116346
-0.7313019184868249, -8.152565737104183, 1.732772345116346, 1.732772345116346
-0.6564101798257614, -8.086022050732195, 1.7356554957709784, 1.7356554957709784
-0.5849502418202096, -8.016901200876232, 1.7414074767268, 1.7414074767268
-0.5184557438082859, -7.944322599503494, 1.7613914953808536, 1.7613914953808536
-0.4584603251281065, -7.867405658581179, 1.7755280904564703, 1.7755280904564703
-0.4061331883752037, -7.785544742531675, 1.7923448328934921, 1.7923448328934921
-0.36115080214646383, -7.6992604218645555, 1.788854381999832, 1.788854381999832
-0.32280749587293756, -7.609361575291045, 1.7923448328934921, 1.7923448328934921
-0.2903975988012818, -7.5166570816614815, 1.755704986607944, 1.755704986607944
-0.26321544017815524, -7.4219558198262146, 1.75, 1.75
-0.2405791109231334, -7.326011345854377, 1.7507141400011599, 1.7507141400011599
-0.2219975763038113, -7.229132815295382, 1.7066048165876013, 1.7066048165876013
-0.2070717112450574, -7.131415396330086, 1.7182840277439582, 1.7182840277439582
-0.19540297933576503, -7.0329528865905955, 1.7356554957709784, 1.7356554957709784
-0.18659284416482783, -6.933839083709017, 1.746424919657298, 1.746424919657298
-0.18024276932113945, -6.834167785317455, 1.7262676501632068, 1.7262676501632068
-0.1759542183935934, -6.734032789048016, 1.711724276862369, 1.711724276862369
-0.1733286549710833, -6.633527892532805, 1.7000000000000002, 1.7000000000000002
-0.17196754264250275, -6.532746893403929, 1.7000000000000002, 1.7000000000000002
-0.17147234499674538, -6.4317835892934925, 1.7000000000000002, 1.7000000000000002
-0.17144452562270468, -6.330731777833601, 1.7000000000000002, 1.7000000000000002
-0.17148554810927435, -6.229685256656363, 1.7000000000000002, 1.7000000000000002
-0.17122425602260036, -6.128731387399439, 1.7000000000000002, 1.7000000000000002
-0.1705455151333328, -6.0278973505882005, 1.7000000000000002, 1.7000000000000002
-0.16947392124965838, -5.927177481514561, 1.7000000000000002, 1.7000000000000002
-0.16803548298916018, -5.826565783372509, 1.7000000000000002, 1.7000000000000002
-0.1662562089694213, -5.726056259356038, 1.700735135169495, 1.700735135169495
