# x_m, y_m, w_tr_right_m, w_tr_left_m
-3.4044294810581164, -0.1386709420963372, 0.6000000000000001, 0.6000000000000001
-3.300451536867542, -0.13726598488444947, 0.6000000000000001, 0.6000000000000001
-3.1971200000897504, -0.13522905854715306, 0.6000000000000001, 0.6000000000000001
-3.094392206445237, -0.13261189084095193, 0.6000000000000001, 0.6000000000000001
-2.992225491654495, -0.12946620952234983, 0.6000000000000001, 0.6000000000000001
-2.8905771914380196, -0.12584374234785067, 0.6000000000000001, 0.6000000000000001
-2.7894046415163047, -0.1217962170739583, 0.608276253029822, 0.608276253029822
-2.6886651776098454, -0.11737536145717652, 0.632455532033676, 0.632455532033676
-2.5883161354391384, -0.11263290325400929, 0.65, 0.65
-2.4883148507246733, -0.10762057022096036, 0.65, 0.65
-2.3886186591869496, -0.10239009011453366, 0.65, 0.65
-2.2891848965464594, -0.09699319069123298, 0.65, 0.65
-2.189970898523697, -0.09148159970756219, 0.65, 0.65
-2.0909340008391575, -0.08590704492002517, 0.65, 0.65
-1.9920315392133356, -0.08032125408512573, 0.65, 0.65
-1.893220849366726, -0.07477595495936779, 0.7000000000000001, 0.7000000000000001
-1.7944592670198227, -0.06932287529925513, 0.7000000000000001, 0.7000000000000001
-1.6957041278931198, -0.06401374286129163, 0.7000000000000001, 0.7000000000000001
-1.5969127677071129, -0.058900285401981146, 0.7000000000000001, 0.7000000000000001
-1.4980425221822968, -0.054034230677827574, 0.7000000000000001, 0.7000000000000001
-1.3990507270391643, -0.04946730644533469, 0.7000000000000001, 0.7000000000000001
-1.2998947179982112, -0.04525124046100638, 0.7000000000000001, 0.7000000000000001
-1.2005318310491655, -0.04143775993453807, 0.7000000000000001, 0.7000000000000001
-1.1009317964497642, -0.03805341950942511, 0.7000000000000001, 0.7000000000000001
-1.0011098349364844, -0.035032383372011595, 0.7000000000000001, 0.7000000000000001
-0.9010916011588749, -0.03228762459293451, 0.7000000000000001, 0.7000000000000001
-0.8009027497664825, -0.029732116242830828, 0.7000000000000001, 0.7000000000000001
-0.7005689354088567, -0.027278831392337572, 0.7000000000000001, 0.7000000000000001
-0.6001158127355446, -0.024840743112091706, 0.7000000000000001, 0.7000000000000001
-0.4995690363960937, -0.022330824472730208, 0.7000000000000001, 0.7000000000000001
-0.3989542610400535, -0.019662048544890103, 0.696419413859206, 0.696419413859206
-0.29829714131697077, -0.016747388399208342, 0.6670832032063168, 0.6670832032063168
-0.1976233318763948, -0.013499817106321945, 0.651920240520265, 0.651920240520265
-0.09695848736787258, -0.009832307736867892, 0.65, 0.65
0.0036717375590480006, -0.005657833361483148, 0.65, 0.65
0.10424168825481786, -0.0008893670508047336, 0.65, 0.65
0.20472571006989002, 0.004560118124530396, 0.65, 0.65
0.30509814835471544, 0.010777649093885195, 0.65, 0.65
0.4053333484597465, 0.017850252786622715, 0.65, 0.65
0.5054056557354355, 0.025864956132105973, 0.608276253029822, 0.608276253029822
0.6052894155322343, 0.03490878605969799, 0.632455532033676, 0.632455532033676
0.7049589732005949, 0.04506876949876178, 0.6576473218982953, 0.6576473218982953
0.8043886740909691, 0.05643193337866032, 0.6800735254367722, 0.6800735254367722
0.903552863553808, 0.06908530462875655, 0.70178344238091, 0.70178344238091
1.0024303227749758, 0.08310027653035629, 0.6670832032063168, 0.6670832032063168
1.1010266975628693, 0.09845356075126037, 0.696419413859206, 0.696419413859206
1.1993576945263158, 0.11508641069751459, 0.6800735254367722, 0.6800735254367722
1.2974390379264729, 0.13294001756133816, 0.696419413859206, 0.696419413859206
1.3952864520244965, 0.15195557253494973, 0.6800735254367722, 0.6800735254367722
1.4929156610815415, 0.17207426681056795, 0.6576473218982953, 0.6576473218982953
1.590342389358767, 0.19323729158041195, 0.6800735254367722, 0.6800735254367722
1.687582361117327, 0.21538583803670044, 0.6576473218982953, 0.6576473218982953
1.7846513006183793, 0.2384610973716521, 0.6800735254367722, 0.6800735254367722
1.881564932123079, 0.2624042607774857, 0.6576473218982953, 0.6576473218982953
1.978338979892584, 0.2871565194464204, 0.6800735254367722, 0.6800735254367722
2.0749891681880492, 0.31265906457067477, 0.6670832032063168, 0.6670832032063168
2.1715312212706315, 0.33885308734246755, 0.696419413859206, 0.696419413859206
2.267980863401488, 0.3656797789540179, 0.6670832032063168, 0.6670832032063168
2.364353818841775, 0.3930803305975443, 0.696419413859206, 0.696419413859206
2.460665811852647, 0.42099593346526554, 0.6670832032063168, 0.6670832032063168
2.5569325666952634, 0.44936777874940087, 0.696419413859206, 0.696419413859206
2.653169807630778, 0.4781370576421687, 0.7158910531638177, 0.7158910531638177
2.7493932589203482, 0.5072449613357881, 0.696419413859206, 0.696419413859206
2.8456186448251297, 0.5366326810224773, 0.7158910531638177, 0.7158910531638177
2.941861689606281, 0.5662414078944562, 0.696419413859206, 0.696419413859206
3.038138117524956, 0.5960123331439426, 0.7158910531638177, 0.7158910531638177
3.134463652842311, 0.6258866479631556, 0.7280109889280518, 0.7280109889280518
3.2308540198195046, 0.6558055435443144, 0.7158910531638177, 0.7158910531638177
3.327324942717692, 0.6857102110796375, 0.7433034373659253, 0.7433034373659253
3.4238921457980296, 0.7155418417613438, 0.7280109889280518, 0.7280109889280518
3.5205713533216727, 0.7452416267816518, 0.7280109889280518, 0.7280109889280518
3.61737828954978, 0.774750757332781, 0.7280109889280518, 0.7280109889280518
3.714328678743506, 0.8040104246069496, 0.7280109889280518, 0.7280109889280518
3.8114382451640068, 0.8329618197963765, 0.7071067811865476, 0.7071067811865476
3.9087227130724407, 0.861546134093281, 0.7280109889280518, 0.7280109889280518
4.006197806729963, 0.8897045586898815, 0.7071067811865476, 0.7071067811865476
4.103879250397729, 0.9173782847783966, 0.7280109889280518, 0.7280109889280518
4.201782768336897, 0.9445085035510457, 0.7071067811865476, 0.7071067811865476
4.299924084808622, 0.9710364062000469, 0.7280109889280518, 0.7280109889280518
4.3983189240740606, 0.9969031839176197, 0.7158910531638177, 0.7158910531638177
4.496983010394371, 1.0220500278959828, 0.7433034373659253, 0.7433034373659253
4.595932068030708, 1.046418129327355, 0.7158910531638177, 0.7158910531638177
4.695181821244226, 1.0699486794039546, 0.7433034373659253, 0.7433034373659253
4.794655007068344, 1.092689881653924, 0.7280109889280518, 0.7280109889280518
4.893261791347106, 1.115855235215284, 0.7566372975210779, 0.7566372975210779
4.989290147884168, 1.1413742754522318, 0.7632168761236874, 0.7632168761236874
5.081018991602476, 1.1711869629455218, 0.7566372975210779, 0.7566372975210779
5.16672723742497, 1.2072332582759067, 0.7905694150420949, 0.7905694150420949
5.244693800274593, 1.2514531220241396, 0.8139410298049854, 0.8139410298049854
5.3131975950742865, 1.3057865147709733, 0.848528137423857, 0.848528137423857
5.370517536746993, 1.3721733970971612, 0.848528137423857, 0.848528137423857
5.414948422531465, 1.452526006536791, 0.8200609733428363, 0.8200609733428363
5.445998771803372, 1.546637993143328, 0.7905694150420949, 0.7905694150420949
5.465225960486239, 1.6507266679550194, 0.7615773105863909, 0.7615773105863909
5.4743847657331015, 1.7606647723917601, 0.7280109889280518, 0.7280109889280518
5.475229964696993, 1.8723250478734443, 0.6670832032063168, 0.6670832032063168
5.469513107738248, 1.9816033511667923, 0.6576473218982953, 0.6576473218982953
5.458731337731928, 2.0862180041897864, 0.65, 0.65
5.443947851271107, 2.1869959322713375, 0.632455532033676, 0.632455532033676
5.426183468631272, 2.285067626344741, 0.608276253029822, 0.608276253029822
5.406459010087919, 2.381563577343288, 0.632455532033676, 0.632455532033676
5.3857929785834395, 2.477611655627356, 0.608276253029822, 0.608276253029822
5.364886022480099, 2.5739802834035013, 0.6000000000000001, 0.6000000000000001
5.343800220867518, 2.6707157521918425, 0.608276253029822, 0.608276253029822
5.322521230170877, 2.7677779303889727, 0.5852349955359814, 0.5852349955359814
5.301034706815361, 2.865126686391479, 0.6020797289396148, 0.6020797289396148
5.279326307226152, 2.962721888595958, 0.6020797289396148, 0.6020797289396148
5.257381687828433, 3.060523405398998, 0.6000000000000001, 0.6000000000000001
5.235186505047385, 3.158491105197192, 0.6020797289396148, 0.6020797289396148
5.212726415308192, 3.2565848563871302, 0.5852349955359814, 0.5852349955359814
5.189987075036036, 3.3547645273654045, 0.6020797289396148, 0.6020797289396148
5.166954140656101, 3.452989986528606, 0.5852349955359814, 0.5852349955359814
5.143613268593567, 3.551221102273325, 0.5852349955359814, 0.5852349955359814
5.11995011527362, 3.6494177429961554, 0.5852349955359814, 0.5852349955359814
5.09595033712144, 3.7475397770936874, 0.5852349955359814, 0.5852349955359814
5.071599590562211, 3.8455470729625127, 0.5852349955359814, 0.5852349955359814
5.046883532021114, 3.943399498999222, 0.5852349955359814, 0.5852349955359814
5.021787817923334, 4.041056923600407, 0.5852349955359814, 0.5852349955359814
4.996298104694051, 4.138479215162658, 0.5852349955359814, 0.5852349955359814
4.970400048758451, 4.235626242082568, 0.5852349955359814, 0.5852349955359814
4.944079306541713, 4.332457872756729, 0.5852349955359814, 0.5852349955359814
4.917321534469022, 4.428933975581731, 0.5852349955359814, 0.5852349955359814
4.890117569783521, 4.525021917881068, 0.5852349955359814, 0.5852349955359814
4.862503493455361, 4.620754554591218, 0.5852349955359814, 0.5852349955359814
4.834538746502476, 4.716198552933136, 0.6020797289396148, 0.6020797289396148
4.806282964929422, 4.811420862359363, 0.6041522986797286, 0.6041522986797286
4.777795784740761, 4.9064884323224405, 0.6020797289396148, 0.6020797289396148
4.749136841941049, 5.0014682122749115, 0.6184658438426491, 0.6184658438426491
4.720365772534853, 5.096427151669318, 0.6041522986797286, 0.6041522986797286
4.691542212526727, 5.191432199958202, 0.6184658438426491, 0.6184658438426491
4.662725797921234, 5.286550306594104, 0.6184658438426491, 0.6184658438426491
4.633976164722933, 5.381848421029567, 0.6184658438426491, 0.6184658438426491
4.605352948936385, 5.477393492717131, 0.632455532033676, 0.632455532033676
4.576915786566148, 5.573252471109341, 0.632455532033676, 0.632455532033676
4.548724313616783, 5.6694923056587365, 0.632455532033676, 0.632455532033676
