# x_m, y_m, w_tr_right_m, w_tr_left_m
14.47198849119587, -7.542452882409531, 1.0793516572461452, 1.0793516572461452
14.561011863706002, -7.54828628047007, 1.0606601717798214, 1.0606601717798214
14.652861719365976, -7.547269323832654, 1.051189802081432, 1.051189802081432
14.747044036132712, -7.539830914245853, 1.0062305898749055, 1.0062305898749055
14.843064791963123, -7.526399953458232, 0.9656603957913984, 0.9656603957913984
14.94042996481412, -7.507405343218358, 0.982344135219425, 0.982344135219425
15.038645532642606, -7.483275985274795, 0.9617692030835672, 0.9617692030835672
15.137217473405514, -7.454440781376115, 1.0012492197250393, 1.0012492197250393
15.235651765059743, -7.421328633270882, 1.05, 1.05
15.3334543855622, -7.3843684427076575, 1.05, 1.05
15.430131312869815, -7.343989111435016, 1.1, 1.1
15.525188524939491, -7.300619541201522, 1.1500000000000001, 1.1500000000000001
15.618131999728138, -7.254688633755739, 1.1715374513859982, 1.1715374513859982
15.70846771737891, -7.2066252899841166, 1.2206555615733703, 1.2206555615733703
15.795861500991593, -7.156795378118305, 1.2776932339180638, 1.2776932339180638
15.880573266808824, -7.1053304910188695, 1.341640786499874, 1.341640786499874
15.963000925758873, -7.0523078045638234, 1.3656500283747663, 1.3656500283747663
16.04354238877001, -6.9978044946311755, 1.439618004888797, 1.439618004888797
16.12259556677051, -6.941897737098938, 1.4705441169852742, 1.4705441169852742
16.200558370688633, -6.8846647078451255, 1.55, 1.55
16.27782871145266, -6.826182582747748, 1.6, 1.6
16.354804499990856, -6.766528537684818, 1.6688319268278637, 1.6688319268278637
16.431883647231498, -6.705779748534348, 1.75, 1.75
16.50946406410285, -6.644013391174351, 1.8, 1.8
16.587943661533185, -6.581306641482836, 1.85, 1.85
16.667644149863097, -6.5177171407360515, 1.9235384061671343, 1.9235384061671343
16.74793885921497, -6.45305940570885, 2.0, 2.0
16.82755818894975, -6.386983132972319, 2.0500000000000003, 2.0500000000000003
16.90522033625583, -6.319134890977564, 2.15, 2.15
16.97964349832163, -6.2491612481756915, 2.2, 2.2
17.049545872335543, -6.176708773017808, 2.25, 2.25
17.11365849505496, -6.101428847968174, 2.2135943621178655, 2.2135943621178655
17.171158531355886, -6.023140124862529, 2.1360009363293826, 2.1360009363293826
17.221773754280456, -5.941867698210883, 2.1077238908357994, 2.1077238908357994
17.265265962900106, -5.857649420097352, 2.0359273071502333, 2.0359273071502333
17.301396956286286, -5.77052314260606, 1.967866865415443, 1.967866865415443
17.329928533510433, -5.680526717821126, 1.9474342094150447, 1.9474342094150447
17.35062345871753, -5.58769823818807, 1.8607794065928396, 1.8607794065928396
17.363641019002106, -5.49217455423537, 1.7755280904564703, 1.7755280904564703
17.370145849593243, -5.394342908693458, 1.6918924315688633, 1.6918924315688633
17.37145952334147, -5.294629631207295, 1.6101242188104619, 1.6101242188104619
17.368903613097338, -5.193461051421847, 1.5305227865013968, 1.5305227865013968
17.363799691711385, -5.0912634989820775, 1.4534441853748634, 1.4534441853748634
17.357469332034157, -4.98846330353295, 1.3793114224133722, 1.3793114224133722
17.351234106916184, -4.885486794719428, 1.3086252328302401, 1.3086252328302401
17.346414727857148, -4.78276002248297, 1.2379418403139948, 1.2379418403139948
17.34400475456024, -4.680602801886394, 1.1715374513859982, 1.1715374513859982
17.344179385840807, -4.579069204473653, 1.110180165558726, 1.110180165558726
17.34698794420621, -4.47817242640777, 1.0547511554864495, 1.0547511554864495
17.352479752163788, -4.377925663851766, 1.0062305898749055, 1.0062305898749055
17.360704132220903, -4.278342112968662, 0.9656603957913984, 0.9656603957913984
17.37171040688492, -4.179434969921483, 0.9340770846134703, 0.9340770846134703
17.385547898663173, -4.081217430873249, 0.9055385138137417, 0.9055385138137417
17.40226580180211, -3.9837026547976757, 0.9, 0.9
17.421842440926458, -3.8868832519918963, 0.873212459828649, 0.873212459828649
17.444067776249508, -3.7906972164128176, 0.8514693182963202, 0.8514693182963202
17.468700820008625, -3.695073568638725, 0.8544003745317531, 0.8544003745317531
17.49550058444112, -3.599941329247896, 0.8381527307120106, 0.8381527307120106
17.524226081784356, -3.5052295188186164, 0.8276472678623424, 0.8276472678623424
17.554636324275677, -3.4108671579291663, 0.8381527307120106, 0.8381527307120106
17.58649032415243, -3.316783267157831, 0.8544003745317531, 0.8544003745317531
17.619547093651946, -3.22290686708289, 0.8246211251235321, 0.8246211251235321
17.65356564501158, -3.1291669782826266, 0.8544003745317531, 0.8544003745317531
17.688304990468673, -3.0354926213353224, 0.8381527307120106, 0.8381527307120106
17.723524142260576, -2.941812816819261, 0.8381527307120106, 0.8381527307120106
17.75898211262462, -2.8480565853127238, 0.8500000000000001, 0.8500000000000001
17.794437913798163, -2.754152947393994, 0.8544003745317531, 0.8544003745317531
17.829650558018535, -2.6600309236413513, 0.8381527307120106, 0.8381527307120106
17.864418580124884, -2.5656357700841874, 0.8381527307120106, 0.8381527307120106
17.898742256025333, -2.4709956157692075, 0.8544003745317531, 0.8544003745317531
17.93268606495403, -2.376164963764891, 0.8246211251235321, 0.8246211251235321
17.966314513170193, -2.2811983282413313, 0.8500000000000001, 0.8500000000000001
17.999692106933058, -2.186150223368619, 0.8500000000000001, 0.8500000000000001
18.032883352501845, -2.0910751633168454, 0.8381527307120106, 0.8381527307120106
18.06595275613579, -1.9960276622561046, 0.8381527307120106, 0.8381527307120106
18.098964824094107, -1.9010622343564865, 0.8544003745317531, 0.8544003745317531
18.131984062636036, -1.8062333937880837, 0.8381527307120106, 0.8381527307120106
18.1650749780208, -1.7115956547209878, 0.8381527307120106, 0.8381527307120106
18.198302076507627, -1.6172035313252902, 0.8500000000000001, 0.8500000000000001
18.23172986435574, -1.523111537771083, 0.8544003745317531, 0.8544003745317531
18.265422847824375, -1.429374188228458, 0.8381527307120106, 0.8381527307120106
18.29944553317275, -1.336045996867507, 0.8544003745317531, 0.8544003745317531
18.3338624266601, -1.2431814778583217, 0.8381527307120106, 0.8381527307120106
18.36873192392673, -1.150829570473453, 0.8381527307120106, 0.8381527307120106
18.40397879068575, -1.0589172994687563, 0.8500000000000001, 0.8500000000000001
18.43939789473935, -0.9672531799117186, 0.8500000000000001, 0.8500000000000001
18.47477873986182, -0.8756408331092309, 0.8381527307120106, 0.8381527307120106
18.509910829827422, -0.7838838803681839, 0.8544003745317531, 0.8544003745317531
18.54458366841044, -0.6917859429954669, 0.8381527307120106, 0.8381527307120106
18.578586759385136, -0.5991506422979734, 0.8246211251235321, 0.8246211251235321
18.61170960652579, -0.5057815995825927, 0.8500000000000001, 0.8500000000000001
18.64374171360667, -0.4114824361562154, 0.8500000000000001, 0.8500000000000001
18.674472584402054, -0.31605677332573223, 0.8246211251235321, 0.8246211251235321
18.703691722686212, -0.219308232398034, 0.8381527307120106, 0.8381527307120106
18.731188632233422, -0.12104043468001138, 0.8544003745317531, 0.8544003745317531
18.756752816817954, -0.021057001478555094, 0.8514693182963202, 0.8514693182963202
18.780173780214078, 0.08083844589944417, 0.873212459828649, 0.873212459828649
18.801235880574584, 0.18483541967215208, 0.9013878188659974, 0.9013878188659974
18.819176850096092, 0.2903939976376267, 0.912414379544733, 0.912414379544733
18.832211392694514, 0.39560909731873517, 0.9340770846134703, 0.9340770846134703
18.83844188671148, 0.49842574555129254, 0.9656603957913984, 0.9656603957913984
18.835970710488628, 0.5967889691711142, 0.9962429422585638, 0.9962429422585638
18.822900242367584, 0.6886437950140153, 1.0547511554864495, 1.0547511554864495
18.797332860689995, 0.7719352499158111, 1.0816653826391969, 1.0816653826391969
18.75737094379749, 0.844608360712317, 1.101135777277262, 1.101135777277262
18.70140000219647, 0.9048049352724233, 1.0965856099730655, 1.0965856099730655
18.630534656263112, 0.9525635531016982, 1.0965856099730655, 1.0965856099730655
18.54741547333547, 0.9889833493646755, 1.044030650891055, 1.044030650891055
18.454699718599368, 1.0151750644765296, 1.0124228365658294, 1.0124228365658294
18.35504465724064, 1.0322494388524348, 0.9486832980505139, 0.9486832980505139
18.251107554445102, 1.041317212907566, 0.9219544457292888, 0.9219544457292888
18.14554494913908, 1.043489312763763, 0.9013878188659974, 0.9013878188659974
18.040398979470087, 1.040033768605382, 0.873212459828649, 0.873212459828649
17.93597966123003, 1.0326615193308233, 0.8558621384311845, 0.8558621384311845
17.83229396443735, 1.023160993522389, 0.8514693182963202, 0.8514693182963202
17.729348859110498, 1.0133206197623812, 0.8631338250816034, 0.8631338250816034
17.627151315267913, 1.0049288266331013, 0.8860022573334675, 0.8860022573334675
